year,month,quarter,periodicity,registered_m3,network_km,inspected_ratio,period_billed_m3,period_zero_share,month_billed_m3,month_zero_share,m3_to_bill,days_reading,planned_gap_days,is_zero,invoice_day,reading_day,planned_day
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,10.340169,101.0,-0.0,0,17,17,17
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,61.35593,70.0,1.0,0,15,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,21.93632,87.0,0.0,0,12,9,9
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,15.515339,107.0,0.0,0,11,14,13
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,2.0439494,90.0,0.0,0,14,12,12
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,72.74445,88.0,0.0,0,17,20,20
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,12.833588,86.0,-0.0,0,14,12,11
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,1.5694242,82.0,-0.0,0,12,9,9
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,14.823378,94.0,-0.0,0,19,19,19
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,1.052028,88.0,-0.0,0,10,9,10
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,6.6612434,91.0,-2.0,0,27,22,19
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,14.788403,83.0,0.0,0,19,18,18
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,0.0,88.0,0.0,1,17,15,15
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,32.063942,91.0,0.0,0,15,16,16
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,9.591708,93.0,0.0,0,14,15,16
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,0.9797282,94.0,0.0,0,14,13,13
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,25.884794,90.0,0.0,0,14,11,11
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,3.4382925,84.0,-0.0,0,20,16,16
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,24.990349,91.0,-0.0,0,22,21,20
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,8.382621,91.0,-0.0,0,20,19,18
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,3.5788403,88.0,1.0,0,16,15,15
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,1.9698908,90.0,1.0,0,21,18,18
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,23.431675,92.0,-1.0,0,22,21,21
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,33.440598,86.0,0.0,0,18,13,14
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,12.46975,89.0,-1.0,0,19,17,16
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,5.215156,93.0,-0.0,0,19,15,15
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,12.013373,94.0,-0.0,0,19,19,18
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,11.6906,70.0,1.0,0,14,14,14
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,2.0006084,93.0,-0.0,0,12,12,12
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,11.024155,90.0,0.0,0,13,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,14.926895,102.0,-1.0,0,23,22,21
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,6.368054,93.0,0.0,0,13,12,12
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,51.979645,100.0,0.0,0,15,13,13
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,13.229161,91.0,-0.0,0,12,10,9
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,13.508516,89.0,2.0,0,19,14,15
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,4.1209702,98.0,-0.0,0,17,15,16
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,12.939271,97.0,-0.0,0,15,14,14
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,3.0022783,90.0,-0.0,0,12,8,8
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,8.773816,107.0,-0.0,0,13,12,12
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,0.9371239,86.0,0.0,0,9,8,8
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,18.2919,92.0,0.0,0,17,17,17
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,0.8534086,72.0,0.0,0,17,20,20
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,13.974837,83.0,1.0,0,13,7,8
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,3.1005654,88.0,1.0,0,23,20,20
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,8.190012,85.0,-1.0,0,16,12,10
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,3.4897704,91.0,1.0,0,16,15,15
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,21.19578,85.0,-0.0,0,11,9,9
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,1.9706736,87.0,-1.0,0,7,10,9
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,21.417076,118.0,-1.0,0,13,16,15
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,1.7782781,89.0,0.0,0,19,16,16
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,0.45483083,100.0,-1.0,0,15,14,13
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,28.62641,106.0,0.0,0,11,7,7
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,0.0,92.0,-0.0,1,12,11,11
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,8.79941,90.0,0.0,0,15,15,15
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,10.663455,92.0,-0.0,0,18,15,15
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,6.8439903,90.0,-0.0,0,14,16,16
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,64.365715,98.0,-0.0,0,13,14,14
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,11.951256,84.0,1.0,0,18,18,19
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,108.0596,89.0,1.0,0,15,11,12
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,13.728916,90.0,-0.0,0,15,12,12
2025,2,1,MENSUAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,1.4012907,73.0,0.0,0,14,15,15
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,6.2168083,92.0,-0.0,0,9,8,8
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,28.10563,90.0,-0.0,0,19,15,14
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,7.8614464,93.0,-0.0,0,15,14,14
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,35.94951,91.0,0.0,0,14,12,13
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,44.473038,92.0,0.0,0,14,11,11
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,25.117807,93.0,-0.0,0,20,20,20
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,0.39706016,69.0,1.0,0,18,12,12
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,10.672635,88.0,0.0,0,12,10,10
2025,7,3,MENSUAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,7.9835835,80.0,1.0,0,20,17,18
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,20.991549,92.0,0.0,0,11,9,9
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,13.051596,90.0,0.0,0,14,12,12
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,4.0902705,102.0,-1.0,0,16,16,15
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,0.4861494,89.0,-0.0,0,14,15,14
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,49.300594,83.0,0.0,0,15,12,12
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,0.0,103.0,2.0,1,19,16,16
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,4.570154,89.0,0.0,0,20,18,18
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,18.26018,80.0,1.0,0,19,18,18
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,28.044933,97.0,0.0,0,15,15,15
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,1.1177206,89.0,-2.0,0,20,17,15
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,33.34761,86.0,0.0,0,13,8,8
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,79.95429,93.0,-0.0,0,15,15,14
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,0.0,86.0,1.0,1,18,15,15
2025,5,2,MENSUAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,26.977768,87.0,-1.0,0,13,15,14
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,46.007828,95.0,-2.0,0,13,12,11
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,0.927068,82.0,-2.0,0,16,13,11
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,33.017082,95.0,-1.0,0,11,11,10
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,9.217644,86.0,0.0,0,14,10,11
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,19.5739,87.0,-1.0,0,12,9,8
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,21.81047,92.0,-0.0,0,15,12,12
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,10.567065,92.0,0.0,0,16,15,15
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,16.100607,90.0,-1.0,0,11,13,12
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,2.4644947,93.0,-0.0,0,17,15,15
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,8.62905,82.0,1.0,0,17,15,15
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,8.173406,90.0,0.0,0,14,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,78.70791,93.0,0.0,0,12,10,10
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,11.560341,92.0,1.0,0,12,7,8
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,54.270664,91.0,0.0,0,15,13,13
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,8.958029,81.0,0.0,0,22,17,17
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,8.519685,89.0,-1.0,0,18,16,15
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,6.0227513,76.0,1.0,0,16,16,16
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,0.0,89.0,-0.0,1,14,11,11
2025,10,4,MENSUAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,157.7763,58.0,1.0,0,24,25,25
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,9.952937,87.0,-1.0,0,20,14,14
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,14.2173605,88.0,0.0,0,16,14,14
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,0.0,94.0,-0.0,1,19,16,16
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,59.304585,98.0,-0.0,0,17,15,16
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,13.381133,104.0,0.0,0,15,16,15
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,17.095276,85.0,-0.0,0,17,11,11
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,8.495301,89.0,1.0,0,20,18,18
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,32.33064,88.0,0.0,0,18,14,14
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,16.565329,87.0,0.0,0,20,16,16
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,12.128456,84.0,1.0,0,14,10,10
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,19.309134,75.0,1.0,0,15,13,14
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,65.63438,91.0,0.0,0,14,12,12
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,18.905249,89.0,-0.0,0,18,15,14
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,5.5650954,91.0,-0.0,0,12,10,10
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,4.9628444,101.0,-0.0,0,16,17,17
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,1.2980711,79.0,0.0,0,16,16,16
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,1.0220978,100.0,-1.0,0,24,24,23
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,0.0,103.0,-0.0,1,17,20,20
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,15.191011,86.0,-0.0,0,15,12,12
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,1.2748647,98.0,-1.0,0,13,13,13
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,8.436808,84.0,-0.0,0,22,19,19
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,0.0,89.0,0.0,1,15,13,13
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,12.28329,87.0,0.0,0,12,11,12
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,73.82323,91.0,0.0,0,14,13,13
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,9.645925,88.0,-0.0,0,10,9,9
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,2.291437,91.0,-0.0,0,13,11,11
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,3.8693895,91.0,-0.0,0,21,17,17
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,3.8363175,82.0,0.0,0,15,18,18
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,11.990685,92.0,-1.0,0,15,11,11
2025,11,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1334825.467,0.0790583334755962,7.331874,96.0,-1.0,0,19,19,18
2025,4,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1398938.008,0.0977237907638432,0.0,93.0,0.0,1,19,19,19
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,12.456408,99.0,0.0,0,17,13,14
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,1.0296628,78.0,0.0,0,27,20,20
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,9.708068,99.0,-1.0,0,19,20,19
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,15.778877,97.0,-1.0,0,9,10,10
2025,7,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1784259.332,0.0763542539467209,0.7181941,87.0,0.0,0,14,17,17
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,14.452098,85.0,0.0,0,14,11,11
2025,9,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1587072.801,0.0464422098821018,2.172219,85.0,0.0,0,13,13,13
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,3.6722074,78.0,0.0,0,12,12,12
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,14.468357,91.0,-0.0,0,16,16,16
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,3.4590712,87.0,2.0,0,12,7,7
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,2.0741448,97.0,-0.0,0,19,18,18
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,29.911913,90.0,0.0,0,14,10,11
2025,10,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,1.156652,94.0,-2.0,0,17,17,15
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,14.958174,108.0,-0.0,0,17,19,19
2025,8,3,TRIMESTRAL,6640346,1128.82,1.130313070285785,4781280.398,0.0659076671378055,1409948.265,0.0724915075957443,12.123305,86.0,0.0,0,17,12,12
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,6.3250213,89.0,-0.0,0,11,8,8
2025,12,4,TRIMESTRAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1254501.774,0.0844564542387674,17.034573,93.0,-0.0,0,17,15,15
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,4.4861274,90.0,0.0,0,9,7,7
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,46.523495,94.0,1.0,0,18,16,16
2025,3,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1140914.86,0.1229168443496801,5.593527,85.0,1.0,0,15,14,14
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,1.2106967,86.0,-1.0,0,21,16,15
2025,10,4,MENSUAL,5960744,1128.82,1.130313070285785,4202591.148,0.0818452072673033,1613263.907,0.0819475215546005,11.541518,76.0,-2.0,0,19,16,14
2025,5,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1426684.801,0.0832772996234534,2.4366648,89.0,0.0,0,14,16,16
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,14.244236,90.0,0.0,0,13,12,12
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,8.270262,89.0,1.0,0,19,16,16
2025,6,2,TRIMESTRAL,5400161,1128.82,1.130313070285785,4145903.838,0.0853512697724697,1320281.029,0.072089509159748,3.0073323,92.0,0.0,0,11,11,11
2025,2,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1190325.183,0.0903170008472183,8.451675,83.0,0.0,0,18,15,15
2025,1,1,TRIMESTRAL,5252813,1128.82,1.130313070285785,3882388.941,0.1019274005425431,1551148.898,0.0942086607275226,3.627428,104.0,-1.0,0,13,16,16
