date,year,month,day,weekday,is_weekend,barrio,lat,lon,population_factor,tourism_factor,infrastructure_age,coastal,season_index,temperature_c,rainfall_mm,consumption_m3_day,flow_m3h,pressure_bar,risk_score,breakdown_probability,breakdown_event,pressure_alert,flow_alert,anomaly_alert,total_alerts,risk_level
2025-02-18,2025,2,18,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,14.25,48.841,383.819,17.217,4.383,0.2499,0.0698,0,0,0,0,0,bajo
2025-02-19,2025,2,19,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,14.222,36.779,392.138,17.7,4.23,0.34,0.0553,0,0,0,0,0,bajo
2025-02-20,2025,2,20,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,12.618,34.432,384.772,16.476,4.377,0.3113,0.0525,0,0,0,0,0,bajo
2025-02-21,2025,2,21,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,16.349,27.065,367.653,16.834,4.257,0.3101,0.0436,0,0,0,0,0,bajo
2025-02-22,2025,2,22,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,15.188,31.293,381.548,16.485,4.177,0.184,0.0487,0,0,0,0,0,bajo
2025-02-23,2025,2,23,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,16.269,20.311,462.919,19.749,4.455,0.2506,0.0355,0,0,0,0,0,bajo
2025-02-24,2025,2,24,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,14.458,16.978,370.936,16.683,4.173,0.2156,0.0351,0,0,0,0,0,bajo
2025-02-25,2025,2,25,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,16.801,11.556,350.471,14.644,4.072,0.2798,0.0351,0,0,0,0,0,bajo
2025-02-26,2025,2,26,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,14.251,32.512,393.489,15.745,4.078,0.3417,0.0502,0,0,0,0,0,bajo
2025-02-27,2025,2,27,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,15.13,28.073,378.447,15.921,4.074,0.3121,0.0448,0,0,0,0,0,bajo
2025-02-28,2025,2,28,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,75,18.306,33.905,387.835,15.299,4.338,0.2667,0.0518,0,0,0,0,0,bajo
2025-03-01,2025,3,1,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.955,6.767,415.505,17.814,4.152,0.3974,0.0351,0,0,0,0,0,bajo
2025-03-02,2025,3,2,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,20.772,9.299,372.843,15.308,4.091,0.2463,0.0351,0,0,0,0,0,bajo
2025-03-03,2025,3,3,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.696,22.235,347.808,15.231,4.067,0.2929,0.0378,0,0,0,0,0,bajo
2025-03-04,2025,3,4,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.162,4.393,357.933,14.456,4.247,0.4412,0.0351,0,0,0,0,0,medio
2025-03-05,2025,3,5,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,19.655,16.949,362.548,15.021,4.113,0.244,0.0351,0,0,0,0,0,bajo
2025-03-06,2025,3,6,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.948,15.516,387.186,17.366,4.095,0.3504,0.0351,0,0,0,0,0,bajo
2025-03-07,2025,3,7,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.529,13.063,348.002,14.499,4.065,0.2658,0.0351,0,0,0,0,0,bajo
2025-03-08,2025,3,8,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,19.306,25.046,411.987,15.663,4.335,0.3484,0.0412,0,0,0,0,0,bajo
2025-03-09,2025,3,9,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.399,26.929,403.236,15.074,4.146,0.3113,0.0435,0,0,0,0,0,bajo
2025-03-10,2025,3,10,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.991,9.31,348.012,14.215,4.109,0.3421,0.0351,0,0,0,0,0,bajo
2025-03-11,2025,3,11,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.671,41.627,368.42,15.473,4.195,0.2573,0.0611,0,0,0,0,0,bajo
2025-03-12,2025,3,12,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.197,20.982,326.166,14.202,4.141,0.3295,0.0363,0,0,0,0,0,bajo
2025-03-13,2025,3,13,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,19.537,11.349,345.035,14.001,4.247,0.2231,0.0351,0,0,0,0,0,bajo
2025-03-14,2025,3,14,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.921,23.405,327.471,13.852,4.353,0.2388,0.0392,0,0,0,0,0,bajo
2025-03-15,2025,3,15,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.561,21.091,358.505,15.233,4.354,0.2865,0.0365,0,0,0,0,0,bajo
2025-03-16,2025,3,16,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.278,45.785,370.25,15.814,4.011,0.2543,0.0661,0,0,0,0,0,bajo
2025-03-17,2025,3,17,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.633,16.55,366.488,14.766,4.277,0.2554,0.0351,0,0,0,0,0,bajo
2025-03-18,2025,3,18,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,19.929,19.848,331.726,13.519,4.101,0.2595,0.0351,0,0,0,0,0,bajo
2025-03-19,2025,3,19,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.964,32.129,341.915,14.231,4.382,0.303,0.0497,0,0,0,0,0,bajo
2025-03-20,2025,3,20,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.872,31.229,354.829,13.742,4.292,0.3035,0.0486,0,0,0,0,0,bajo
2025-03-21,2025,3,21,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.536,37.995,375.898,15.165,4.38,0.3584,0.0567,0,0,0,0,0,bajo
2025-03-22,2025,3,22,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.673,28.24,375.869,17.769,4.085,0.3772,0.045,0,0,0,0,0,bajo
2025-03-23,2025,3,23,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.607,16.424,383.037,15.263,4.179,0.2272,0.0351,0,0,0,0,0,bajo
2025-03-24,2025,3,24,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,18.615,35.724,364.062,15.036,4.525,0.1732,0.054,0,0,0,0,0,bajo
2025-03-25,2025,3,25,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.628,24.326,341.742,13.755,4.25,0.2754,0.0403,0,0,0,0,0,bajo
2025-03-26,2025,3,26,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,16.928,30.786,353.481,13.814,4.01,0.2986,0.0481,0,0,0,0,0,bajo
2025-03-27,2025,3,27,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,19.194,46.725,375.954,15.629,4.006,0.3724,0.0672,0,0,0,0,0,bajo
2025-03-28,2025,3,28,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,22.613,16.612,330.872,14.771,4.25,0.3506,0.0351,0,0,0,0,0,bajo
2025-03-29,2025,3,29,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.097,14.731,316.887,12.858,3.999,0.2858,0.0351,0,0,0,0,0,bajo
2025-03-30,2025,3,30,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,17.614,28.591,383.956,17.061,4.429,0.3031,0.0455,1,0,0,0,1,bajo
2025-03-31,2025,3,31,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,82,19.833,41.341,328.466,13.297,4.056,0.2521,0.0608,0,0,0,0,0,bajo
2025-04-01,2025,4,1,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,21.258,21.756,354.853,14.78,4.253,0.3774,0.0372,0,0,0,0,0,bajo
2025-04-02,2025,4,2,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,20.574,10.857,326.492,14.567,4.161,0.2364,0.0351,0,0,0,0,0,bajo
2025-04-03,2025,4,3,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,21.711,12.462,328.673,14.294,4.186,0.283,0.0351,0,0,0,0,0,bajo
2025-04-04,2025,4,4,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.808,12.494,369.38,15.373,4.14,0.3363,0.0351,0,0,0,0,0,bajo
2025-04-05,2025,4,5,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.014,14.739,365.1,14.657,4.186,0.2672,0.0351,0,0,0,0,0,bajo
2025-04-06,2025,4,6,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,24.881,16.414,382.335,16.037,4.345,0.3781,0.0351,0,0,0,0,0,bajo
2025-04-07,2025,4,7,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,20.012,6.784,364.829,15.443,4.095,0.3711,0.0351,0,0,0,0,0,bajo
2025-04-08,2025,4,8,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.035,15.365,370.62,14.851,4.364,0.3171,0.0351,0,0,0,0,0,bajo
2025-04-09,2025,4,9,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.722,21.167,358.858,15.022,4.129,0.3226,0.0365,1,0,0,0,1,bajo
2025-04-10,2025,4,10,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,24.468,29.049,356.533,15.592,4.273,0.3166,0.046,0,0,0,0,0,bajo
2025-04-11,2025,4,11,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.954,22.008,352.071,14.87,4.241,0.3931,0.0376,0,0,0,0,0,bajo
2025-04-12,2025,4,12,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.689,18.287,372.617,14.871,4.142,0.2654,0.0351,0,0,0,0,0,bajo
2025-04-13,2025,4,13,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.786,10.139,342.005,15.799,4.359,0.3962,0.0351,0,0,0,0,0,bajo
2025-04-14,2025,4,14,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.181,21.976,353.39,14.513,4.131,0.3205,0.0375,0,0,0,0,0,bajo
2025-04-15,2025,4,15,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.538,15.85,361.802,15.93,4.289,0.2372,0.0351,0,0,0,0,0,bajo
2025-04-16,2025,4,16,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,20.29,13.973,314.864,13.109,4.121,0.2555,0.0351,0,0,0,0,0,bajo
2025-04-17,2025,4,17,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.187,10.94,335.893,14.251,4.206,0.2797,0.0351,0,0,0,0,0,bajo
2025-04-18,2025,4,18,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,21.24,25.526,391.81,16.56,4.152,0.2227,0.0418,0,0,0,0,0,bajo
2025-04-19,2025,4,19,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.123,16.975,364.0,15.085,4.153,0.2869,0.0351,0,0,0,0,0,bajo
2025-04-20,2025,4,20,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.722,19.408,395.761,15.857,4.292,0.3347,0.0351,0,0,0,0,0,bajo
2025-04-21,2025,4,21,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,21.573,30.028,317.584,12.695,4.095,0.2477,0.0472,0,0,0,0,0,bajo
2025-04-22,2025,4,22,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,24.799,14.21,387.939,16.892,4.145,0.2713,0.0351,0,0,0,0,0,bajo
2025-04-23,2025,4,23,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.688,7.521,329.37,12.662,4.432,0.2884,0.0351,0,0,0,0,0,bajo
2025-04-24,2025,4,24,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,21.569,12.981,314.163,13.197,4.318,0.3616,0.0351,0,0,0,0,0,bajo
2025-04-25,2025,4,25,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.696,28.495,341.245,13.265,4.311,0.2478,0.0453,1,0,0,0,1,bajo
2025-04-26,2025,4,26,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,21.057,28.382,383.757,14.869,4.219,0.341,0.0452,0,0,0,0,0,bajo
2025-04-27,2025,4,27,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,22.551,26.7,359.335,14.908,4.308,0.2388,0.0432,1,0,0,0,1,bajo
2025-04-28,2025,4,28,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,20.007,36.071,346.897,15.213,4.073,0.3521,0.0544,0,0,0,0,0,bajo
2025-04-29,2025,4,29,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,24.639,16.187,322.062,14.148,4.23,0.2279,0.0351,0,0,0,0,0,bajo
2025-04-30,2025,4,30,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,90,23.196,17.751,348.722,14.7,4.199,0.3074,0.0351,0,0,0,0,0,bajo
2025-05-01,2025,5,1,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.473,16.673,447.407,19.639,3.923,0.2838,0.0351,0,0,0,0,0,bajo
2025-05-02,2025,5,2,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,27.84,22.631,463.757,21.891,4.176,0.4317,0.0383,1,0,0,0,1,medio
2025-05-03,2025,5,3,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,23.226,0.0,452.268,19.468,4.158,0.3106,0.0351,0,0,0,0,0,bajo
2025-05-04,2025,5,4,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.765,29.68,479.786,21.056,4.155,0.3065,0.0468,0,0,0,0,0,bajo
2025-05-05,2025,5,5,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.565,17.857,466.048,21.81,4.102,0.3127,0.0351,0,0,0,0,0,bajo
2025-05-06,2025,5,6,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.789,0.339,453.177,18.124,4.213,0.3862,0.0351,0,0,0,0,0,bajo
2025-05-07,2025,5,7,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,25.642,25.436,429.324,18.195,4.174,0.3397,0.0417,0,0,0,0,0,bajo
2025-05-08,2025,5,8,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,23.365,12.297,448.206,20.453,4.083,0.3049,0.0351,0,0,0,0,0,bajo
2025-05-09,2025,5,9,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,22.972,5.26,385.952,16.527,4.11,0.356,0.0351,0,0,0,0,0,bajo
2025-05-10,2025,5,10,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.408,5.247,469.066,19.296,4.25,0.3619,0.0351,0,0,0,0,0,bajo
2025-05-11,2025,5,11,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.046,23.514,496.757,19.699,4.077,0.2631,0.0394,0,0,0,0,0,bajo
2025-05-12,2025,5,12,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,22.609,12.302,431.508,17.427,4.206,0.3022,0.0351,0,0,0,0,0,bajo
2025-05-13,2025,5,13,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,27.218,8.332,433.641,17.524,4.311,0.2453,0.0351,0,0,0,0,0,bajo
2025-05-14,2025,5,14,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,23.336,0.0,415.178,16.75,4.263,0.2531,0.0351,0,0,0,0,0,bajo
2025-05-15,2025,5,15,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,21.714,13.464,444.691,18.691,4.14,0.3179,0.0351,0,0,0,0,0,bajo
2025-05-16,2025,5,16,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,21.676,0.0,427.87,18.525,4.075,0.2568,0.0351,0,0,0,0,0,bajo
2025-05-17,2025,5,17,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.07,13.628,461.219,18.02,4.402,0.2556,0.0351,0,0,0,0,0,bajo
2025-05-18,2025,5,18,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,25.516,14.454,417.505,17.694,4.189,0.2873,0.0351,0,0,0,0,0,bajo
2025-05-19,2025,5,19,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,26.01,20.29,388.133,15.687,4.171,0.3088,0.0355,0,0,0,0,0,bajo
2025-05-20,2025,5,20,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.589,16.372,481.0,19.746,4.306,0.3934,0.0351,0,0,0,0,0,bajo
2025-05-21,2025,5,21,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,25.684,17.889,443.712,20.052,4.145,0.288,0.0351,0,0,0,0,0,bajo
2025-05-22,2025,5,22,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,28.356,25.81,416.889,16.324,4.175,0.3219,0.0421,0,0,0,0,0,bajo
2025-05-23,2025,5,23,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,22.388,5.346,464.09,19.929,4.103,0.3547,0.0351,0,0,0,0,0,bajo
2025-05-24,2025,5,24,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,28.032,10.056,439.964,18.195,4.304,0.2563,0.0351,1,0,0,0,1,bajo
2025-05-25,2025,5,25,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.755,23.958,443.719,18.353,4.254,0.2702,0.0399,0,0,0,0,0,bajo
2025-05-26,2025,5,26,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,27.505,17.017,464.095,20.04,4.172,0.2855,0.0351,0,0,0,0,0,bajo
2025-05-27,2025,5,27,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,23.594,5.431,412.303,17.85,4.084,0.3688,0.0351,0,0,0,0,0,bajo
2025-05-28,2025,5,28,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,25.706,14.143,443.361,18.083,4.091,0.2778,0.0351,0,0,0,0,0,bajo
2025-05-29,2025,5,29,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,25.384,3.012,449.465,19.364,4.221,0.2791,0.0351,0,0,0,0,0,bajo
2025-05-30,2025,5,30,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,23.608,3.682,432.247,17.911,4.423,0.3923,0.0351,0,0,0,0,0,bajo
2025-05-31,2025,5,31,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,105,24.397,0.0,463.575,19.077,4.191,0.325,0.0351,0,0,0,0,0,bajo
2025-06-01,2025,6,1,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,22.09,19.267,485.478,19.648,4.288,0.2928,0.0351,0,0,0,0,0,bajo
2025-06-02,2025,6,2,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.536,1.093,400.493,18.968,4.278,0.31,0.0351,0,0,0,0,0,bajo
2025-06-03,2025,6,3,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,22.235,5.401,417.093,16.95,4.202,0.2742,0.0351,0,0,0,0,0,bajo
2025-06-04,2025,6,4,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,23.234,0.0,421.564,16.728,4.176,0.288,0.0351,0,0,0,0,0,bajo
2025-06-05,2025,6,5,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,23.147,9.555,430.226,16.351,4.292,0.3244,0.0351,0,0,0,0,0,bajo
2025-06-06,2025,6,6,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,27.402,0.0,429.798,17.937,4.348,0.2924,0.0351,0,0,0,0,0,bajo
2025-06-07,2025,6,7,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,25.182,0.422,426.62,18.68,4.312,0.3567,0.0351,0,0,0,0,0,bajo
2025-06-08,2025,6,8,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.562,18.889,419.693,17.984,4.131,0.2526,0.0351,0,0,0,0,0,bajo
2025-06-09,2025,6,9,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,27.127,15.668,430.062,19.891,3.98,0.2765,0.0351,0,0,0,0,0,bajo
2025-06-10,2025,6,10,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.487,5.742,429.965,17.505,4.307,0.2567,0.0351,0,0,0,0,0,bajo
2025-06-11,2025,6,11,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,22.635,22.835,454.56,18.294,4.22,0.343,0.0385,0,0,0,0,0,bajo
2025-06-12,2025,6,12,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,21.905,11.085,397.034,17.41,4.332,0.2292,0.0351,0,0,0,0,0,bajo
2025-06-13,2025,6,13,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.299,5.436,433.315,18.435,4.176,0.3064,0.0351,0,0,0,0,0,bajo
2025-06-14,2025,6,14,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,23.216,13.04,473.416,19.373,4.058,0.382,0.0351,0,0,0,0,0,bajo
2025-06-15,2025,6,15,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,26.466,13.305,429.083,19.024,4.265,0.252,0.0351,0,0,0,0,0,bajo
2025-06-16,2025,6,16,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,23.991,15.069,462.851,19.787,4.087,0.3367,0.0351,0,0,0,0,0,bajo
2025-06-17,2025,6,17,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,23.705,4.538,482.615,21.774,4.116,0.2116,0.0351,0,0,0,0,0,bajo
2025-06-18,2025,6,18,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,27.937,21.771,423.895,18.255,4.086,0.3715,0.0373,0,0,0,0,0,bajo
2025-06-19,2025,6,19,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,23.804,6.839,418.553,18.081,4.096,0.4294,0.0351,0,0,0,0,0,medio
2025-06-20,2025,6,20,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.232,0.0,425.042,17.526,4.164,0.2733,0.0351,0,0,0,0,0,bajo
2025-06-21,2025,6,21,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,26.117,20.325,435.35,18.095,3.978,0.2728,0.0355,0,0,0,0,0,bajo
2025-06-22,2025,6,22,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,26.557,13.177,427.248,17.182,4.134,0.348,0.0351,0,0,0,0,0,bajo
2025-06-23,2025,6,23,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.77,15.787,414.229,17.545,4.326,0.3785,0.0351,0,0,0,0,0,bajo
2025-06-24,2025,6,24,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,26.952,29.429,396.612,15.23,4.401,0.2726,0.0465,0,0,0,0,0,bajo
2025-06-25,2025,6,25,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,26.643,0.287,442.064,17.235,4.306,0.3444,0.0351,0,0,0,0,0,bajo
2025-06-26,2025,6,26,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.911,8.29,431.005,17.973,4.31,0.2149,0.0351,0,0,0,0,0,bajo
2025-06-27,2025,6,27,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,25.173,28.686,441.981,18.508,4.278,0.2435,0.0456,0,0,0,0,0,bajo
2025-06-28,2025,6,28,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.59,9.092,489.974,20.586,4.365,0.1792,0.0351,0,0,0,0,0,bajo
2025-06-29,2025,6,29,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,24.275,14.553,494.594,19.344,4.363,0.3464,0.0351,0,0,0,0,0,bajo
2025-06-30,2025,6,30,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,125,25.005,8.376,416.143,16.805,4.202,0.3292,0.0351,0,0,0,0,0,bajo
2025-07-01,2025,7,1,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,21.356,5.881,431.754,16.131,4.308,0.2846,0.0351,0,0,0,0,0,bajo
2025-07-02,2025,7,2,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,25.048,0.0,403.734,14.966,4.202,0.3476,0.0351,0,0,0,0,0,bajo
2025-07-03,2025,7,3,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,21.291,8.09,413.757,16.908,4.226,0.3911,0.0351,0,0,0,0,0,bajo
2025-07-04,2025,7,4,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,23.2,10.94,375.959,15.972,4.032,0.2975,0.0351,0,0,0,0,0,bajo
2025-07-05,2025,7,5,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,22.214,16.269,404.465,17.142,4.245,0.1653,0.0351,0,0,0,0,0,bajo
2025-07-06,2025,7,6,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,18.358,8.116,462.951,18.939,4.214,0.4193,0.0351,0,0,0,0,0,medio
2025-07-07,2025,7,7,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,21.075,24.923,430.208,19.014,4.005,0.1819,0.0411,0,0,0,0,0,bajo
2025-07-08,2025,7,8,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,22.522,1.578,411.242,15.556,4.23,0.2796,0.0351,0,0,0,0,0,bajo
2025-07-09,2025,7,9,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,22.313,5.024,451.345,18.323,4.309,0.345,0.0351,0,0,0,0,0,bajo
2025-07-10,2025,7,10,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,23.783,16.476,452.103,19.186,4.179,0.2362,0.0351,0,0,0,0,0,bajo
2025-07-11,2025,7,11,4,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,20.563,4.615,451.655,17.887,4.19,0.2208,0.0351,1,0,0,0,1,bajo
2025-07-12,2025,7,12,5,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,21.249,0.0,464.754,20.01,4.118,0.3206,0.0351,0,0,0,0,0,bajo
2025-07-13,2025,7,13,6,1,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,22.217,0.0,435.349,16.359,4.447,0.3546,0.0351,0,0,0,0,0,bajo
2025-07-14,2025,7,14,0,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,24.449,8.852,368.409,16.156,4.374,0.2371,0.0351,0,0,0,0,0,bajo
2025-07-15,2025,7,15,1,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,22.988,5.493,438.12,18.694,4.075,0.3513,0.0351,0,0,0,0,0,bajo
2025-07-16,2025,7,16,2,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,23.49,8.774,404.999,17.939,3.976,0.3136,0.0351,0,0,0,0,0,bajo
2025-07-17,2025,7,17,3,0,GARBINET,38.362,-0.4785,0.75,0.1,22,0,168,25.129,12.025,367.506,14.964,4.406,0.2816,0.0351,0,0,0,0,0,bajo
